,appid,Game,st_release_date,st_english,st_developer,st_publisher,st_achievements,st_positive_ratings,st_negative_ratings,st_average_playtime,st_median_playtime,st_owners,st_price,st_spy_action,st_spy_adventure,st_spy_casual,st_spy_indie,st_spy_simulation,st_spy_singleplayer,st_spy_strategy
18039,735850,trailer park boys greasy money,2018-04-18,1,East Side Games,East Side Games,21,312,134,131,147,100000-200000,0.0,0,0,29,29,29,0,0
18040,736050,kink,2017-10-31,1,baKno Games,baKno Games,0,1,0,0,0,0-20000,3.99,0,0,21,21,0,0,0
18041,736110,deep sorrow,2017-11-12,1,QuickSave,QuickSave,6,21,12,0,0,0-20000,2.89,0,24,0,23,0,9,0
18042,736180,ex0 dark moon,2017-12-08,1,Pixel Six Games,Pixel Six Games,0,3,0,0,0,0-20000,0.79,0,21,0,21,0,0,0
18043,736190,chinese parents,2018-09-28,0,墨鱼玩游戏,Coconut Island Games,23,10858,1227,652,479,1000000-2000000,7.19,0,0,54,60,82,16,0
18044,736200,nana in the dark,2017-11-11,1,JY Games,JY Games,8,21,9,0,0,0-20000,2.09,21,21,0,21,0,0,0
18045,736220,post scriptum,2018-08-09,1,Periscope Games,Offworld Industries,0,2889,1556,607,845,100000-200000,24.5,84,0,0,48,94,33,71
18046,736230,salt thrust,2017-11-18,1,Collector_collector,Collector_collector,0,1,0,0,0,0-20000,5.19,21,21,21,21,20,0,0
18047,736250,amberskull,2018-04-13,1,Charlie Behan,Charlie Behan,0,34,7,0,0,0-20000,3.99,23,0,0,34,0,0,0
18048,736260,baba is you,2019-03-13,1,Hempuli Oy,Hempuli Oy,18,1300,26,32,32,50000-100000,11.39,0,0,0,41,0,20,0
18049,736340,vr mini bowling,2018-12-05,1,Brian Macumber,Brian Macumber,0,17,3,0,0,0-20000,3.99,0,0,0,20,0,0,0
18050,736390,unforgiving happiness,2017-11-14,1,Ezalbot,Ezalbot,43,8,0,0,0,0-20000,2.09,0,0,22,22,0,11,11
18051,736400,soundscape classic,2017-11-01,1,Groove Science,Groove Science Studios,0,6,5,0,0,0-20000,0.0,0,0,21,21,22,0,0
18052,736410,normal fastfood fantasy,2018-01-23,1,Denise KQ Studio.,Denise KQ Studio.,0,6,9,0,0,0-20000,1.69,0,0,0,21,0,0,0
18053,736420,yag,2019-02-04,1,Bonjourcoco,Bonjourcoco,0,6,0,0,0,0-20000,13.49,0,0,0,21,0,0,0
18054,736430,clicker badventure,2017-12-27,1,Luminark,Luminark,22,16,28,15,15,0-20000,2.09,21,20,0,21,0,0,0
18055,736480,glory honor,2018-11-16,1,SugGames,SugGames,3,0,1,0,0,0-20000,7.99,0,0,0,21,0,0,21
18056,736510,gold key,2017-10-31,1,Primitive Studio,Primitive Studio,0,13,7,0,0,0-20000,0.79,0,20,0,21,19,0,19
18057,736570,the crooked man,2018-01-16,1,Uri Games,AGM PLAYISM,27,156,9,0,0,0-20000,2.09,0,38,38,45,0,18,0
18058,736610,war pig big bang,2017-10-27,1,magnussoft,magnussoft,0,0,1,0,0,0-20000,5.19,22,0,22,0,0,0,20
18059,736710,ydanji,2017-12-06,1,KEMCO,KEMCO,0,11,4,0,0,0-20000,4.49,0,0,0,22,0,0,0
18060,736720,baam squad,2018-04-20,1,5minlab,5minlab,0,62,4,0,0,0-20000,11.39,23,0,0,0,0,0,0
18061,736810,the raven,2018-03-13,1,KING Art,THQ Nordic,34,50,17,1,1,20000-50000,17.99,0,30,0,0,0,8,0
18062,736840,amaze double,2017-11-02,1,Blender Games,Blender Games,154,26,4,0,0,0-20000,0.79,0,0,50,50,0,44,0
18063,736850,we the revolution,2019-03-21,1,Polyslash,Klabater,38,275,87,281,281,0-20000,15.49,0,0,0,0,13,17,35
18064,736860,hidden object adventure around the world in 80 days,2017-11-30,1,Crisp App Studio,Crisp App Studio,5,87,37,0,0,0-20000,1.99,0,35,34,34,0,12,0
18065,736920,here elsewhere,2019-03-05,1,Object Normal,Object Normal,0,3,2,0,0,0-20000,0.0,0,0,21,0,21,0,0
18066,736930,delicious moms vs dads,2017-12-12,1,GameHouse,GameHouse,16,22,15,0,0,0-20000,9.99,0,21,23,21,0,0,0
18067,737070,olympicvr,2017-11-28,1,Anarkica Games,Anarkica Games,0,1,3,0,0,0-20000,0.79,0,0,21,21,21,0,0
18068,737260,coaster of carnage vr,2017-12-05,1,Kevin Gulling,ARVRCADE,1,9,14,0,0,0-20000,0.79,0,0,0,0,21,0,0
18069,737280,moose invasion,2017-11-12,1,Daniel Meredith,Daniel Meredith,10,6,1,0,0,0-20000,0.0,21,0,0,0,0,0,0
18070,737330,pixelord,2017-11-01,1,LillyWelland inc.,Bitlock Studio,0,11,8,0,0,0-20000,0.79,21,0,0,21,0,0,0
18071,737380,cutthroat,2017-11-16,1,Ocumens LLC,Ocumens LLC,25,3,0,0,0,0-20000,11.39,32,0,32,32,0,0,0
18072,737390,batch 17,2018-01-27,1,Baffled Games,Baffled Games,19,3,5,0,0,0-20000,3.99,21,0,0,21,0,0,0
18073,737490,journey to luonto,2017-11-27,1,Daniel Wiitanen,Daniel Wiitanen,0,11,3,0,0,0-20000,0.0,0,32,0,0,0,0,0
18074,737510,dead forest,2018-08-03,1,Borov;Sashka Shlapik,Borov;Sashka Shlapik,5,6,16,0,0,0-20000,0.79,20,21,0,22,0,0,0
18075,737530,im lost,2018-03-07,1,Donbass Games,Donbass Games,20,14,26,0,0,0-20000,0.79,0,21,0,22,0,0,0
18076,737600,40 days,2017-11-28,1,Black Phoenix Studio,Black Phoenix Studio,12,4,4,0,0,0-20000,3.99,0,0,0,21,21,0,21
18077,737660,the deepest house,2019-03-18,1,Mr. Thee,Mr. Thee,0,1,0,0,0,0-20000,5.79,22,0,0,22,0,0,0
18078,737690,bernackels shoggoth,2017-12-08,1,Bernackels,Bernackels,49,15,5,0,0,0-20000,9.99,20,0,0,21,0,0,0
18079,737710,melody of irisfull color ver,2018-06-15,0,Gloria Works,Gloria Works,20,73,4,0,0,0-20000,23.79,0,22,21,21,21,0,0
18080,737730,tres2b,2017-11-22,1,BeagleGames,BeagleGames,0,4,1,0,0,0-20000,0.79,21,0,0,0,0,0,0
18081,737800,f1 2018,2018-08-23,1,Codemasters,Codemasters,50,2491,630,3824,3824,100000-200000,44.99,7,0,0,0,63,32,0
18082,737810,fluffy friends 2,2017-11-17,1,For Kids,For Kids,57,16,12,0,0,0-20000,1.69,0,0,21,23,0,0,0
18083,737830,christmas puzzle,2017-11-07,1,Notus Games Ltd,Notus Games Ltd,26,11,1,0,0,0-20000,7.19,0,0,32,11,0,0,0
18084,737840,gyrocube vr,2018-09-19,1,SWUMP;Anders Schou,SWUMP;Anders Schou,0,4,1,0,0,0-20000,6.19,0,0,0,0,21,0,0
18085,737870,conduct deluxe,2017-12-05,1,Northplay,Northplay,98,54,6,0,0,0-20000,7.19,44,0,0,44,0,24,22
18086,737880,riff vr,2019-03-11,1,"IMEX Media, Inc","IMEX Media, Inc",0,17,9,0,0,0-20000,7.19,0,0,0,0,32,0,0
18087,737890,catastronauts,2018-09-28,1,Inertia Game Studios, Inertia Game Studios,12,25,5,0,0,0-20000,12.39,22,0,23,21,0,0,0
18088,737930,online circle pong,2018-01-11,1,Vladimir Alekseev,Vladimir Alekseev,6,9,2,0,0,0-20000,0.79,0,0,22,23,0,0,0
18089,737980,the grimsworth reports woodfall,2017-11-01,1,Jenito,Jenito,0,2,0,0,0,0-20000,7.19,0,21,0,21,0,0,0
18090,738000,achievement lurker respectable accomplishment,2017-11-01,1,Perverse Games,Perverse Games,5000,26,9,0,0,0-20000,1.69,0,0,0,0,0,0,0
18091,738020,elmia,2017-12-07,1,AECRNIA,AnelaGamesStudio,31,60,13,0,0,0-20000,7.19,35,13,33,31,0,12,0
18092,738030,monjarmageddon,2019-03-22,1,Mantis Shrimp Studio,Mantis Shrimp Studio,14,3,0,0,0,0-20000,2.09,0,0,0,21,0,0,0
18093,738060,freddy fazbears pizzeria simulator,2017-12-04,1,Scott Cawthon,Scott Cawthon,0,7846,580,100,124,1000000-2000000,0.0,0,46,0,207,262,288,167
18094,738080,creatio ex nihilo aition,2018-02-05,1,Shoho Games,Shoho Games,0,3,4,0,0,0-20000,0.79,0,23,0,21,0,0,0
18095,738130,get dis money,2018-03-09,1,Aaron Turner,Team No Comply Games,12,1,0,0,0,0-20000,3.99,21,0,0,21,0,0,0
18096,738210,galactic orbital death sport,2018-04-06,1,MECH'AT,MECH'AT;Plug In Digital,38,6,0,0,0,0-20000,10.29,22,0,0,32,0,0,0
18097,738260,survivor of eschewal,2017-11-03,1,Luke Cripps,Fellowplayer,0,1,4,0,0,0-20000,1.99,23,23,0,23,0,0,0
18098,738290,spacecoaster vr,2017-11-15,1,Robert Cardona,Robert Cardona,0,2,1,0,0,0-20000,1.69,0,0,21,21,21,0,0
18099,738350,dream pets vr,2017-11-01,1,Subdream Studios,Subdream Studios,0,4,11,0,0,0-20000,3.99,0,0,21,0,21,0,0
18100,738430,save the lamb,2017-11-03,1,TSS Studio,TSS Studio,0,26,50,1,1,0-20000,2.89,0,21,22,22,21,0,0
18101,738440,mazequest 2,2018-12-26,1,Will Orr;Chris Orr,OMB Media,0,5,0,0,0,0-20000,0.79,0,11,0,0,0,0,31
18102,738450,knights of the drowned table,2017-12-25,1,RillyBoss Studios,RillyBoss Studios,0,4,6,0,0,0-20000,11.39,21,21,0,21,0,0,0
18103,738470,god of thunder,2017-11-14,1,RDavis,RDavis,0,25,0,0,0,0-20000,0.0,22,22,0,22,0,0,0
18104,738480,find pixel,2017-11-06,1,Denis Mikheikin,Denis Mikheikin,14,2,0,0,0,0-20000,2.09,0,21,0,22,0,0,0
18105,738500,the parallax effect,2017-12-31,1,Danstarr13,Danstarr13,20,94,112,0,0,50000-100000,0.0,34,37,0,33,0,0,0
18106,738520,breathedge,2018-09-13,1,RedRuins Softworks,RedRuins Softworks,9,2867,229,345,345,50000-100000,12.39,34,68,0,40,0,54,0
18107,738530,new gundam breaker,2018-09-24,1,"CRAFTS & MEISTER Co., Ltd.",BANDAI NAMCO Entertainment,41,433,467,21,21,20000-50000,39.99,30,0,0,0,0,0,0
18108,738540,tales of vesperia,2019-01-10,1,QLOC;BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,53,555,66,9848,9848,20000-50000,34.99,14,15,0,0,0,20,0
18109,738550,spike volleyball,2019-02-05,1,Black Sheep Studio,Bigben Interactive,32,29,42,0,0,0-20000,34.99,0,0,6,5,7,6,6
18110,738560,fariwalk the prelude,2017-11-23,1,AIHASTO,AIHASTO,11,12,3,0,0,0-20000,0.79,0,22,0,22,0,0,0
18111,738580,wars and battles normandy,2018-02-09,1,Battle Factory;HexWar Games,HexWar Games,0,7,0,0,0,0-20000,7.19,0,0,0,0,0,0,22
18112,738590,wars and battles october war,2018-11-28,1,Battle Factory,HexWar Games,0,1,0,0,0,0-20000,10.29,0,0,0,0,0,0,22
18113,738600,odyssey vr the deep space expedition,2019-01-18,1,TouchDown Creations,TouchDown Creations,41,6,5,0,0,0-20000,9.29,21,21,0,21,21,0,0
18114,738610,train station simulator,2017-12-14,1,Appliks Apps Studios,Appliks Apps Studios,32,115,50,0,0,0-20000,14.49,0,0,13,33,44,0,38
18115,738620,the reaction,2018-03-17,1,AlyStudio,AlyStudio,33,3,0,0,0,0-20000,2.09,0,0,21,21,0,11,0
18116,738650,seers isle,2018-09-18,1,Nova-box,Nova-box,40,71,3,0,0,0-20000,10.99,0,0,0,38,0,17,0
18117,738700,secret of the rendrasha blade,2018-11-22,1,Chrono Dragon Studios,Chrono Dragon Studios,0,6,0,0,0,0-20000,3.99,0,22,0,21,0,0,0
18118,738720,bug attack,2018-04-24,1,The Ludicrous Ones,The Ludicrous Ones,13,2,0,0,0,0-20000,0.79,0,0,10,21,0,0,0
18119,738730,family jewels,2017-11-20,1,Michael McCartney,Michael McCartney,22,4,1,0,0,0-20000,7.19,21,21,21,21,0,0,0
18120,738760,the line,2017-12-07,1,Marginal act,Marginal act,15,20,12,0,0,0-20000,3.89,0,30,0,32,29,0,0
18121,738840,brutal alice and the hundred days war,2018-02-05,0,KoromoSoft,KoromoSoft,0,65,5,0,0,20000-50000,0.0,0,34,0,0,0,0,33
18122,738860,jetstream,2019-04-02,1,Clockwork Acorn,Noodlecake Studios Inc.,15,13,1,0,0,0-20000,7.19,0,0,42,41,0,12,12
18123,738880,pain of war,2018-02-02,1,Free Initiative Games,Free Initiative Games,20,33,22,0,0,0-20000,0.0,27,21,0,0,0,0,0
18124,738900,winters symphonies,2018-12-28,1,Cascade of Leaves,Cascade of Leaves,0,1,0,0,0,0-20000,5.99,0,21,21,21,0,0,0
18125,738920,sexy serial killer,2018-01-29,1,Disturbing Excitement,Disturbing Excitement,4,37,36,0,0,0-20000,2.09,23,25,0,0,0,0,0
18126,739000,grobda remix,2017-11-15,0,C.U.M原创游戏;幽兰工房,SakuraGame,0,410,143,143,211,100000-200000,1.69,0,26,26,27,0,0,0
18127,739010,the blue box,2018-05-04,1,ejew.in,ejew.in,13,3,0,0,0,0-20000,3.99,21,21,21,21,21,0,0
18128,739030,the fog,2017-12-01,1,Horizon Games,Horizon Games,0,4,8,0,0,0-20000,7.19,22,22,0,22,0,16,0
18129,739050,deck casters,2018-01-10,1,Rock Nano Global,Rock Nano Global,12,109,8,0,0,0-20000,12.39,0,0,0,22,0,0,21
18130,739100,blink rogues,2018-09-28,1,Fox Dive Studio,Fox Dive Studio,14,6,1,0,0,0-20000,3.99,21,0,0,21,0,0,0
18131,739170,parker lane twisted minds,2018-12-21,1,Big Blue Studios,GameHouse,16,2,5,0,0,0-20000,10.29,0,21,21,0,0,0,21
18132,739180,achball,2017-11-17,1,Achpile,Achpile,18,21,1,0,0,0-20000,0.79,0,0,32,33,0,0,0
18133,739190,antventor,2018-05-17,1,LoopyMood,LoopyMood,13,125,11,0,0,0-20000,4.99,0,50,45,43,0,15,0
18134,739200,great war 1914,2017-11-17,1,Musrka,Blue Whale Games,0,10,9,0,0,0-20000,0.79,22,23,0,21,0,0,0
18135,739210,my coloring book transport,2017-11-21,1,For Kids,For Kids,44,32,4,0,0,20000-50000,0.79,0,0,22,22,0,0,0
18136,739220,ark noir,2018-07-12,1,Amamori Lab,AGM PLAYISM,16,18,6,0,0,0-20000,7.19,0,45,0,42,0,22,0
18137,739240,the ghosts of hackney mills,2017-11-20,1,Sapphire Dragon Productions,Sapphire Dragon Productions,8,5,5,0,0,0-20000,1.69,0,32,21,21,38,0,0
18138,739260,golden hornet,2017-12-22,1,Hijong Park,PsychoFlux Entertainment,0,126,9,0,0,0-20000,0.0,35,0,0,34,0,0,0
18139,739290,dark old sun,2018-03-07,1,SN!Somos Nerds,SN!Somos Nerds,48,15,0,0,0,0-20000,2.09,23,0,0,12,0,11,0
18140,739350,zombie pop,2017-11-08,1,alexeibelih,alexeibelih,7,20,34,1,1,20000-50000,0.79,0,0,22,22,0,0,0
18141,739360,poly island,2018-12-28,1,Just1337 Studio,Just1337 Publisher,77,4,1,0,0,0-20000,4.99,0,0,23,20,0,0,19
18142,739410,zorbits orbits,2017-11-10,1,Happyrock Studios,New Reality Games,7,12,4,0,0,0-20000,0.79,22,0,0,21,0,0,0
18143,739690,now man flies,2017-11-23,1,Epic Fire,DNB Media,5000,17,10,0,0,0-20000,0.79,0,0,21,22,21,0,0
18144,739710,monsterplants vs bowling,2017-12-07,1,Payoff Technologies,Payoff Technologies,0,1,0,0,0,0-20000,3.99,21,0,0,0,0,0,0
18145,739720,penkura,2018-12-19,1,Lionsart,Lionsart,0,5,2,0,0,0-20000,7.19,23,21,0,22,0,0,23
18146,739730,awe of despair,2017-11-22,1,Reliant,Reliant,0,6,4,0,0,0-20000,5.79,21,22,0,0,21,0,0
18147,739780,lvl99 axerage,2018-01-31,1,Master UOMU,Hitcents,31,2,1,0,0,0-20000,7.19,21,21,0,21,0,0,0
18148,739800,verzaken vr adventure,2017-11-06,1,interFusion Games LLC,interFusion Games LLC,0,6,4,0,0,0-20000,2.09,21,22,22,22,0,0,0
18149,739810,odd island,2018-10-25,1,MACKINN7,MACKINN7,0,31,7,0,0,0-20000,1.69,23,0,11,22,0,0,0
18150,739850,goblins keep coming tower defense,2017-11-20,1,Los Exaltados,Los Exaltados,66,17,2,0,0,0-20000,1.69,0,0,22,22,0,0,23
18151,739890,dogstar,2017-12-12,1,2Dog Games,2Dog Games,21,4,4,0,0,0-20000,1.69,21,0,21,21,0,0,0
18152,739940,guide the ball,2017-11-15,1,Eldritch Phantasmagoric Games,Eldritch Phantasmagoric Games,0,7,2,0,0,0-20000,1.69,0,0,0,21,0,0,21
18153,739950,fruit attacks vr,2018-03-14,1,Nanali Studios,Nanali Studios,18,8,0,0,0,0-20000,11.39,21,0,21,21,0,0,0
18154,739960,kokoda vr,2017-10-31,1,Australian Broadcasting Corporation,Australian Broadcasting Corporation,0,23,3,1,1,20000-50000,0.0,0,0,0,0,23,0,0
18155,739980,lets not stay friends,2017-11-28,1,Violet Feature,Violet Feature,14,106,15,0,0,0-20000,4.79,0,0,26,25,0,15,0
18156,739990,lucky panda,2017-11-07,1,TSS Studio,TSS Studio,0,38,46,1,1,0-20000,2.89,0,21,22,22,0,0,0
18157,740000,escape zombie land,2017-12-20,1,Forty Avenue games,Easy Entertainment,0,26,2,0,0,0-20000,5.79,48,48,0,48,0,0,0
18158,740040,play with gilbert,2017-11-15,1,Joure Visser,Joure Visser,0,47,8,0,0,0-20000,7.0,0,33,33,31,0,14,0
18159,740060,virality,2017-10-30,1,Nicola Mari,Pulsarnik Productions,0,0,3,0,0,0-20000,1.69,21,21,0,0,0,0,0
18160,740070,dead link pages torn,2017-11-28,1,phime studio LLC,phime studio LLC,19,6,4,0,0,0-20000,5.79,0,42,41,42,0,0,0
18161,740080,deadly days,2017-11-30,1,Pixelsplit,Pixelsplit,33,20,3,0,0,0-20000,5.79,32,0,21,44,0,11,22
18162,740090,lost grimoires 3 the forgotten well,2017-12-14,1,World-Loom,Artifex Mundi,13,27,11,0,0,0-20000,11.39,0,32,36,12,0,14,0
18163,740100,last defense,2018-01-09,1,AYE Technology,AYE Technology,0,0,14,0,0,0-20000,0.79,0,19,0,22,0,0,20
18164,740110,physicsn,2017-12-14,1,AFStudio,Dagestan Technology,0,12,2,0,0,0-20000,3.19,0,0,0,21,21,0,0
18165,740150,burn clown burn,2017-11-17,1,Gameplay Ltd.,Gameplay Ltd.,15,3,4,0,0,0-20000,0.79,0,0,0,22,0,0,0
18166,740170,unexpected end,2018-12-03,1,Free Time Farmers,Free Time Farmers,8,2,1,0,0,0-20000,7.19,0,22,0,0,0,0,0
18167,740200,the mercury man,2018-05-20,1,Mehsoft,Mehsoft,45,419,72,0,0,50000-100000,2.99,23,35,23,35,0,0,0
18168,740220,peoplepackages,2017-11-07,1,StalkerAlex,StalkerAlex.,0,2,2,0,0,0-20000,0.79,0,0,21,21,21,0,0
18169,740230,just ski a physics game by jeff weber,2018-02-07,1,Jeff Weber,Jeff Weber,10,47,12,0,0,0-20000,2.09,31,0,0,32,19,10,0
18170,740240,snake eyes dungeon,2017-12-21,1,Tetabester,Angels And Demons;Tetabester;Inca Games,9,18,12,0,0,0-20000,0.79,0,0,21,0,0,0,22
18171,740250,neos vr,2018-05-04,1,Frooxius;Solirax,Solirax,0,47,5,0,0,0-20000,0.0,0,0,0,31,0,0,0
18172,740260,crimson imprint plus nonexistent christmas,2017-12-01,0,Hollowings,Hollowings,39,1364,112,0,0,20000-50000,1.69,0,24,32,36,0,0,0
18173,740280,preventive strike,2018-06-15,1,TocanaDev,TocanaDev,5,11,8,0,0,0-20000,1.69,22,0,20,22,0,0,0
18174,740290,irony of nightmare,2017-12-12,1,Steppe Hare Studio,Steppe Hare Studio,7,211,32,0,0,0-20000,0.79,0,15,0,35,0,14,0
18175,740300,hide n seek vr,2017-11-07,1,Antoine Rigitano;Serge Sentis (Aerosteak);GaelDK;Fabien Spiess (Sogaki),Infiniverse,0,3,1,0,0,0-20000,3.99,0,0,21,21,0,0,0
18176,740320,djilyaro,2017-11-24,1,HoneyBeeSoftware,HoneyBeeSoftware,0,6,6,0,0,0-20000,0.79,0,0,0,21,0,0,0
18177,740340,metatron cube,2018-09-13,1,NEO.ca,NEO.ca,0,3,2,0,0,0-20000,9.29,21,20,22,21,20,0,0
18178,740350,stay woke etheral edition,2017-11-19,1,Up All Night Games,Up All Night Games,0,3,1,0,0,0-20000,1.69,21,22,21,21,0,0,21
18179,740390,terrorist elimination,2017-11-07,1,ReverseGames,ReverseGames,0,5,17,0,0,0-20000,4.79,22,0,21,0,0,0,0
18180,740400,elevator to the moon,2017-11-29,1,Roccat Games Studio,Roccat Games Studio,34,15,2,0,0,0-20000,7.19,0,24,0,22,0,0,0
18181,740410,puzzle chambers,2017-12-01,1,Entertainment Forge,GrabTheGames,10,36,5,0,0,0-20000,2.09,0,0,12,21,0,11,0
18182,740470,echoed world,2017-12-04,1,Team DOTS,Team DOTS,0,398,140,0,0,50000-100000,0.0,30,33,0,27,0,0,0
18183,740500,eseapner,2017-11-22,1,20letpast,20letpast,0,3,1,0,0,0-20000,7.19,21,21,0,0,0,0,0
18184,740520,mystery tales the twilight world collectors edition,2017-11-15,1,Domini Games,Big Fish Games,26,0,1,0,0,0-20000,7.19,0,21,21,0,0,0,0
18185,740550,record of agarest war mariage mariage,2019-01-31,1,Idea Factory;Preapp Partners,"Idea Factory International, Inc.",54,36,14,0,0,0-20000,23.79,0,0,0,0,0,0,21
18186,740560,star of lemutia,2018-01-05,1,RedHorse Studio,RedHorse Studio,14,0,1,0,0,0-20000,7.19,21,20,0,20,0,0,20
18187,740570,illie,2017-11-06,1,NedoStudio,NedoStudio,66,53,8,17,17,0-20000,1.69,0,0,32,33,0,0,0
18188,740600,gachimuchi,2017-11-13,1,Volha, Volha,229,79,38,0,0,0-20000,1.1,0,31,33,31,31,11,0
18189,740720,masked and mysterious,2017-11-18,1,TheGoldenEyed,TheGoldenEyed,0,2,3,0,0,0-20000,7.19,11,0,0,31,11,11,0
18190,740730,station commander,2017-12-18,1,Technically Competent,Technically Competent,0,1,2,0,0,0-20000,3.99,0,0,0,21,21,0,21
18191,740780,onsenvr,2017-11-30,1,qUATERNIon,qUATERNIon,0,10,0,0,0,0-20000,6.19,21,0,23,0,0,0,0
18192,740790,goldmine,2018-03-28,1,Alaric von Teplitz,Alaric von Teplitz,34,72,21,0,0,0-20000,0.79,0,0,24,24,22,0,22
18193,740810,pleasure puzzleworkshop,2018-10-31,1,一次元创作组,一次元创作组,64,89,6,0,0,0-20000,1.69,0,0,32,32,0,0,0
18194,740950,overkill,2017-10-23,1,Kezarus,Kezarus,0,1,0,0,0,0-20000,0.79,21,0,21,21,0,0,0
18195,740990,wurst defender coop edition,2017-12-06,1,Sven Möhring,Sven Möhring,36,2,0,0,0,0-20000,1.69,21,0,22,22,0,0,0
18196,741010,ball game,2017-11-10,1,Blueshift Media,Blueshift Media,0,1,0,0,0,0-20000,0.79,0,21,21,21,21,0,21
18197,741100,save the halloween,2017-11-10,1,Unknown Indie Devs,Unknown Indie Devs,8,9,12,0,0,0-20000,1.69,0,22,22,22,0,0,0
18198,741120,solar system,2017-11-17,1,RewindApp,RewindApp,0,14,19,0,0,0-20000,0.79,0,0,21,22,0,0,0
18199,741250,the sand man,2018-01-29,1,Uri Games,AGM PLAYISM,27,41,1,0,0,0-20000,2.09,0,34,36,35,0,12,0
18200,741260,mobile empire,2018-01-25,1,Shanghai huan zhen Info Tech Ltd,X.D. Network Inc.,30,587,269,0,0,20000-50000,7.19,0,0,24,23,31,0,39
18201,741320,the song of terminus,2017-10-26,0,拉貢拉斯找金粒,拉貢拉斯找金粒,0,29,29,0,0,20000-50000,0.0,22,0,0,22,0,0,0
18202,741360,vr hybrid war 2117 vr 2117,2017-11-10,1,Timo Polvinen,Appila Oy,0,1,0,0,0,0-20000,3.99,21,0,0,0,0,0,0
18203,741390,igo meijin,2017-12-04,0,UNBALANCE Corporation,UNBALANCE Corporation,0,1,0,0,0,0-20000,62.99,0,0,22,0,0,0,20
18204,741400,wands,2017-12-19,1,Cortopia,Cortopia,0,21,4,0,0,0-20000,11.39,21,0,0,0,0,0,21
18205,741430,titanic vr,2018-08-16,1,Immersive VR Education Ltd,Immersive VR Education Ltd,0,94,21,0,0,0-20000,15.49,22,0,0,0,23,0,0
18206,741450,immortal heroes,2017-11-24,1,azimut team,azimut team,40,21,56,4,4,20000-50000,0.79,0,22,23,22,0,0,0
18207,741490,atlantis vr,2017-11-03,1,MMEU,Forever Entertainment S. A.,0,18,27,0,0,0-20000,1.69,0,0,22,0,22,0,0
18208,741500,john the zombie,2017-11-22,1,Minimal Lab,Minimal Lab,20,109,66,0,0,20000-50000,7.19,26,0,0,24,23,0,0
18209,741510,the hong kong massacre,2019-01-21,1,VRESKI,VRESKI,19,223,83,0,0,0-20000,15.49,28,0,0,26,0,0,0
18210,741560,space lagat,2017-11-15,1,Aproldvin,LEVER Software,0,16,4,0,0,0-20000,0.79,0,0,31,31,0,0,0
18211,741590,hex commander fantasy heroes,2017-12-22,1,Home Net Games,Home Net Games,0,101,43,0,0,50000-100000,0.0,0,0,0,28,0,0,29
18212,741620,seal guardian,2017-12-08,1,White Budgie Game Limited,White Budgie Game Limited,28,1,1,0,0,0-20000,0.79,21,0,0,21,0,0,0
18213,741630,reroll back to the throne,2017-12-11,1,Chess no choke games,Chess no choke games,15,29,11,0,0,0-20000,0.79,0,33,22,34,0,12,0
18214,741650,holy towers,2018-05-28,1,PlayFlock,PlayFlock,15,2,4,0,0,0-20000,3.99,0,0,0,0,0,0,21
18215,741670,easy red,2017-12-01,1,Marco Amadei,Corvostudio di Amadei Marco,13,516,129,0,0,20000-50000,2.99,38,0,0,34,33,0,30
18216,741720,sector 177,2017-11-09,1,Recreat4,Virtuactions,0,8,10,0,0,0-20000,3.19,22,0,0,21,0,0,0
18217,741770,santas vacation,2017-11-22,1,ElZzap Software,ElZzap Software,0,7,4,0,0,0-20000,1.69,21,21,0,21,0,0,0
18218,741820,prey typhon hunter,2018-12-11,1,Arkane Studios,Bethesda Softworks,10,106,206,0,0,0-20000,0.0,31,0,0,0,0,0,0
18219,741930,hydroactive,2017-12-04,1,Scythuz,New Reality Games,0,1,3,1,1,0-20000,1.99,0,0,0,22,0,0,0
18220,741990,wild animal sports day,2018-08-31,1,Paul Bird,Marjupi Games,10,113,9,0,0,0-20000,3.99,30,0,28,29,29,0,0
18221,742010,lab 03 yrinth,2017-11-17,1,XiNFiNiTY Games;Nova Studios,OtakuMaker SARL,18,6,10,0,0,0-20000,1.99,23,0,22,22,0,11,22
18222,742120,dragon quest xi echoes of an elusive age digital edition of light,2018-09-04,1,Square Enix,Square Enix,58,3663,281,2622,2622,100000-200000,39.99,19,44,0,0,0,77,0
18223,742150,heart of the house,2017-10-26,1,Choice of Games,Choice of Games,37,28,1,0,0,0-20000,4.79,0,21,0,22,0,0,0
18224,742170,dr franks build a boyfriend,2018-05-30,1,Heiden,Visual Wordplay,3,117,18,0,0,20000-50000,0.0,0,0,0,26,24,0,0
18225,742220,escape camp waddalooh,2017-11-22,1,Falkrus,Falkrus,0,2,0,0,0,0-20000,3.99,0,21,0,21,21,0,0
18226,742230,a day for a kitten,2017-11-29,1,橘喵喵,INDIEGAMES.CN,27,24,11,4,4,0-20000,1.69,0,0,0,22,21,0,0
18227,742250,opus rocket of whispers,2018-02-07,1,SIGONO INC.,SIGONO INC.;Coconut Island Games,22,355,28,0,0,0-20000,6.19,0,36,0,42,0,0,0
18228,742300,mega man 11 11,2018-10-02,1,"CAPCOM CO., LTD.","CAPCOM CO., LTD.",50,1516,114,0,0,50000-100000,24.99,54,15,0,0,0,28,0
